时间,开盘,收盘,最低,最高,涨跌,涨幅,成交量,成交额/万元,MA5,MA10,MA20,sema,lema,diff,dea,macd
2019-11-20,1.909,1.918,1.902,1.944,0.013,0.68,35191,6766941.0,1.8821999999999992,1.8455999999999992,1.8091500000000003,1.8467381775840925,1.8013899674601805,0.04534821012391199,0.03680355635427186,0.017089307539280257
2019-11-21,1.918,1.902,1.898,1.932,-0.016,-0.83,32266,6168510.0,1.890999999999999,1.853099999999999,1.8203500000000006,1.8552399964176125,1.8088426770918418,0.046397319325770736,0.038722308948571656,0.015350020754398161
2019-11-22,1.909,1.840,1.837,1.925,-0.062,-3.26,51483,9614874.0,1.8853999999999989,1.8542999999999992,1.8269500000000007,1.8528953815840628,1.8111506598060052,0.04174472177805755,0.03932679151446884,0.00483586052717741
2019-11-25,1.829,1.777,1.777,1.829,-0.063,-3.42,47554,8531236.0,1.8683999999999987,1.8536999999999992,1.8277000000000008,1.8412191690323698,1.8086209479436455,0.032598221088724344,0.037981077429319936,-0.010765712681191184
2019-11-26,1.768,1.785,1.768,1.791,0.008,0.45,27652,4919530.0,1.844399999999999,1.8539999999999992,1.8297000000000008,1.832570066104126,1.8068712267322518,0.025698839371874227,0.035524629817830784,-0.019651580891913115
2019-11-27,1.789,1.801,1.770,1.817,0.016,0.90,24938,4484567.0,1.820999999999999,1.851599999999999,1.8310500000000007,1.8277131328572485,1.8064363161315624,0.021276816725686043,0.032675067199401824,-0.02279650094743156
2019-11-28,1.810,1.817,1.807,1.828,0.016,0.89,25096,4560436.0,1.8039999999999992,1.847499999999999,1.832950000000001,1.8260649585714923,1.8072188194241108,0.018846139147381535,0.029909281588997756,-0.02212628488323244
2019-11-29,1.817,1.812,1.791,1.818,-0.005,-0.28,37567,6781088.0,1.798399999999999,1.8418999999999994,1.833850000000001,1.8239011187912342,1.8075729843810016,0.01632813441023262,0.027193052153244718,-0.021729835486024196
2019-12-02,1.813,1.828,1.808,1.850,0.016,0.88,24285,4441609.0,1.808599999999999,1.8384999999999991,1.8341000000000012,1.8245317159002818,1.8090861102287066,0.015445605671575269,0.024843562856910823,-0.01879591437067111
2019-12-03,1.826,1.883,1.813,1.884,0.055,3.01,37572,6963538.0,1.828199999999999,1.836299999999999,1.8360000000000014,1.8335268365310924,1.8145612586719695,0.018965577859122895,0.02366796585735324,-0.009404775996460689
2019-12-04,1.885,1.902,1.878,1.918,0.019,1.01,42331,8040521.0,1.8483999999999987,1.834699999999999,1.8401500000000013,1.8440611693725464,1.821038252309553,0.02302291706299342,0.023538956098481275,-0.0010320780709757102
2019-12-05,1.918,1.934,1.906,1.944,0.032,1.68,41815,8049255.0,1.8717999999999986,1.837899999999999,1.8455000000000013,1.8578979125460935,1.829405848788705,0.02849206375738844,0.02452957763026271,0.007924972254251463
2019-12-06,1.928,1.948,1.918,1.949,0.014,0.72,33921,6558280.0,1.8989999999999987,1.8486999999999991,1.851500000000001,1.8717597721544657,1.8381906586798589,0.03356911347460678,0.026337484799131523,0.014463257350950519
2019-12-09,1.954,1.968,1.954,1.984,0.020,1.03,39565,7793381.0,1.926999999999999,1.867799999999999,1.8607500000000008,1.8865659610538499,1.847806224175527,0.03875973687832279,0.028821935214969778,0.01987560332670603
2019-12-10,1.967,2.021,1.963,2.022,0.053,2.69,51740,10319573.0,1.9545999999999992,1.891399999999999,1.8727000000000011,1.9072481208918033,1.8606354653107877,0.04661265558101557,0.03238007928817894,0.028465152585673267
2019-12-11,2.020,2.007,1.981,2.040,-0.014,-0.69,61055,12281595.0,1.9755999999999994,1.9119999999999995,1.8818000000000008,1.9225945638315787,1.8714773394693702,0.05111722436220845,0.03612750830298484,0.02997943211844721
2019-12-12,2.003,2.015,1.997,2.037,0.008,0.40,50876,10267080.0,1.9917999999999996,1.9317999999999995,1.889650000000001,1.936810784780608,1.882108699204809,0.05470208557579892,0.03984242375754766,0.029719323636502523
2019-12-13,2.043,2.076,2.013,2.076,0.061,3.03,59603,12219935.0,2.0173999999999994,1.9581999999999993,1.900050000000001,1.9582245101990288,1.8964710822623194,0.06175342793670935,0.04422462459338,0.03505760668665869
2019-12-16,2.060,2.110,2.059,2.119,0.034,1.64,81418,17050354.0,2.0457999999999994,1.9863999999999993,1.9124500000000009,1.9815745855530729,1.912288104882435,0.06928648067063792,0.04923699580883159,0.040098969723612654
2019-12-17,2.110,2.113,2.091,2.119,0.003,0.14,63374,13376230.0,2.0641999999999996,2.0093999999999994,1.9228500000000008,2.001793880083405,1.9271557098948204,0.07463817018858454,0.05431723068478219,0.0406418790076047
2019-12-18,2.098,2.086,2.081,2.128,-0.027,-1.28,69428,14607873.0,2.0799999999999996,2.027799999999999,1.9312500000000008,2.0147486677629005,1.938921995540407,0.07582667222249362,0.05861911899232448,0.03441510646033828
2019-12-19,2.086,2.087,2.065,2.098,0.001,0.05,48054,10010825.0,2.0943999999999994,2.043099999999999,1.9405000000000008,2.025864257337853,1.9498907728076327,0.07597348453022046,0.06208999209990368,0.02776698486063356
2019-12-20,2.084,2.047,2.046,2.084,-0.040,-1.92,72820,15018696.0,2.0885999999999996,2.052999999999999,1.9508500000000004,2.02911591005511,1.95708407087498,0.07203183918013001,0.06407836151594895,0.015906955328362116
2019-12-23,2.025,1.995,1.995,2.040,-0.052,-2.54,56768,11422858.0,2.0656,2.055699999999999,1.9617500000000003,2.023867308508165,1.9598926661635228,0.06397464234464212,0.06405761768168758,-0.00016595067409092001
2019-12-24,1.995,2.052,1.995,2.057,0.057,2.86,56702,11506253.0,2.0534,2.058799999999999,1.9751000000000005,2.028195414891527,1.9667154495057664,0.061479965385760726,0.06354208722250221,-0.0041242436734829635
2019-12-25,2.048,2.085,2.040,2.098,0.033,1.61,74988,15594400.0,2.0532,2.066599999999999,1.9893000000000005,2.036934581831298,1.975477289313119,0.061457292518178885,0.06312512828163755,-0.0033356715269173276
2019-12-26,2.080,2.090,2.076,2.100,0.005,0.24,54038,11291823.0,2.0538,2.0740999999999987,2.0029500000000002,2.045098492318795,1.9839604721198596,0.06113802019893533,0.06272770666509711,-0.0031793729323235653
2019-12-27,2.087,2.033,2.028,2.089,-0.057,-2.73,84548,17407557.0,2.0509999999999997,2.069799999999999,2.0140000000000002,2.04323718580821,1.987593037294576,0.055644148513634084,0.06131099503480451,-0.011333693042340845
2019-12-30,2.018,2.023,1.984,2.058,-0.010,-0.49,73277,14782202.0,2.0565999999999995,2.061099999999999,2.0237500000000006,2.040123772606946,1.990215780322781,0.04990799228416498,0.059030394484676604,-0.018244804401023246
2019-12-31,2.024,2.025,2.012,2.043,0.002,0.10,44606,9049925.0,2.0511999999999997,2.052299999999999,2.03085,2.037797038359723,1.9927923937814673,0.04500464457825548,0.05622524450339239,-0.02244119985027382
2020-01-02,2.035,2.080,2.035,2.096,0.055,2.72,78427,16248687.0,2.0501999999999994,2.051699999999999,2.03975,2.044289801688998,1.9992522271281126,0.04503757456088531,0.05398771051489097,-0.017900271908011328
2020-01-03,2.087,2.061,2.052,2.095,-0.019,-0.91,77600,16047501.0,2.0443999999999996,2.049099999999999,2.0461,2.0468606014291524,2.0038261432209823,0.04303445820817009,0.051797060053546805,-0.01752520369075343
2020-01-06,2.061,2.083,2.048,2.098,0.022,1.07,71464,14859465.0,2.0544,2.052699999999999,2.0528500000000003,2.0524205089015917,2.0096908816530163,0.04272962724857532,0.049983573492552516,-0.014507892487954394
2020-01-07,2.077,2.100,2.077,2.100,0.017,0.82,63224,13225185.0,2.0698,2.0631999999999993,2.0594500000000004,2.05974043060904,2.0163804547413378,0.04335997586770235,0.04865885396758249,-0.010597756199760278
2020-01-08,2.082,2.058,2.053,2.086,-0.042,-2.00,80255,16604873.0,2.0763999999999996,2.063799999999999,2.0613,2.0594726720538032,2.019463387760513,0.040009284293290204,0.046928940032724034,-0.01383931147886766
2020-01-09,2.066,2.092,2.066,2.094,0.034,1.65,68657,14302767.0,2.0787999999999998,2.064499999999999,2.0655500000000004,2.064476876353219,2.0248364761852664,0.03964040016795245,0.045471232059769724,-0.011661663783634549
2020-01-10,2.100,2.146,2.099,2.159,0.054,2.58,86852,18462750.0,2.0957999999999997,2.070099999999999,2.0721000000000003,2.077018895375802,2.0338115613599435,0.043207334015858745,0.04501845245098753,-0.0036222368702575752
2020-01-13,2.141,2.209,2.136,2.213,0.063,2.94,87071,19051236.0,2.1209999999999996,2.087699999999999,2.0787500000000003,2.097323680702604,2.046788495240288,0.050535185462315724,0.04612179905325318,0.008826772818125092
2020-01-14,2.220,2.206,2.191,2.232,-0.003,-0.14,93772,20792762.0,2.1422,2.105999999999999,2.0835500000000007,2.114043114440666,2.058581950555501,0.055461163885164755,0.0479896720196355,0.014942983731058512
2020-01-15,2.191,2.195,2.170,2.212,-0.011,-0.50,120413,26348556.0,2.1696,2.122999999999999,2.087650000000001,2.1264980199113337,2.0686869995998745,0.05781102031145924,0.049953941678000255,0.015714157266917966
2020-01-16,2.208,2.208,2.195,2.213,0.013,0.59,89647,19769793.0,2.1927999999999996,2.135799999999999,2.093750000000001,2.1390367860788215,2.079006489001612,0.06003029707720975,0.05196921275784216,0.016122168638735182
2020-01-17,2.216,2.246,2.215,2.275,0.038,1.72,127842,28786367.0,2.2128,2.1542999999999988,2.1017000000000006,2.155492665143619,2.091376387462998,0.064116277680621,0.05439862574239793,0.019435303876446153
2020-01-20,2.246,2.395,2.245,2.395,0.149,6.63,141917,32971353.0,2.25,2.185499999999999,2.119100000000001,2.1923399474292173,2.1138670401724293,0.07847290725678802,0.05921348204527594,0.03851885042302415
2020-01-21,2.358,2.414,2.351,2.449,0.019,0.79,216874,51632169.0,2.2916,2.216899999999999,2.1400500000000013,2.2264414939785695,2.136099124765419,0.09034236921315042,0.06543925947885085,0.049806219468599144
2020-01-22,2.341,2.383,2.315,2.414,-0.031,-1.28,315059,74502176.0,2.3292,2.2493999999999987,2.1566000000000014,2.250527417981867,2.1543880887654034,0.0961393292164634,0.07157927342637337,0.049120111580180065
2020-01-23,2.349,2.297,2.256,2.380,-0.086,-3.61,320676,74486895.0,2.3470000000000004,2.269899999999999,2.167200000000001,2.2576770459846567,2.164951939539426,0.09272510644523058,0.07580844003014481,0.033833332830171536
2020-02-03,2.068,2.067,2.067,2.159,-0.230,-10.01,335735,69834285.0,2.3112000000000004,2.261999999999999,2.166050000000001,2.22834211583317,2.1576962368181363,0.07064587901503394,0.07477592782712264,-0.008260097624177398
2020-02-04,2.095,2.261,2.094,2.264,0.194,9.39,337762,74313749.0,2.2844,2.267199999999999,2.177450000000001,2.2333664057049907,2.1653483708382435,0.06801803486674718,0.07342434923504755,-0.010812628736600743
2020-02-05,2.265,2.287,2.264,2.348,0.026,1.15,284678,65365614.0,2.259,2.2752999999999988,2.190650000000001,2.241617727904223,2.1743596063506088,0.0672581215536141,0.07219110369876086,-0.009865964290293516
2020-02-06,2.270,2.332,2.257,2.350,0.045,1.97,191340,44209570.0,2.2488,2.288999999999999,2.2060000000000013,2.255522692842035,2.1860366770134165,0.06948601582861835,0.07165008612473237,-0.004328140592228025
2020-02-07,2.329,2.372,2.311,2.372,0.040,1.72,200326,46961077.0,2.2638,2.305399999999999,2.2206000000000015,2.273442278558645,2.199811742854139,0.07363053570450573,0.07204617604068704,0.003168719327637376
2020-02-10,2.385,2.423,2.380,2.448,0.051,2.15,209695,50713925.0,2.335,2.3230999999999993,2.2387000000000015,2.2964511587803917,2.216344211768046,0.08010694701234566,0.07365833023501876,0.012897233554653803
2020-02-11,2.417,2.416,2.383,2.427,-0.007,-0.29,192754,46317297.0,2.3659999999999997,2.3251999999999993,2.2553500000000013,2.314843288198793,2.2311335339055773,0.0837097542932157,0.07566861504665816,0.016082278493115082
2020-02-12,2.410,2.467,2.397,2.470,0.051,2.11,164902,40233417.0,2.4019999999999997,2.330499999999999,2.273700000000001,2.3382520130912865,2.2486051288988507,0.08964688419243583,0.0784642688758137,0.02236523063324425
2020-02-13,2.460,2.486,2.460,2.519,0.019,0.77,208380,51958315.0,2.4327999999999994,2.340799999999999,2.295100000000001,2.3609824726157043,2.2661899387434135,0.09479253387229081,0.08172992187510913,0.026125223994363345
2020-02-14,2.474,2.520,2.474,2.579,0.034,1.37,227922,57549812.0,2.4623999999999997,2.363099999999999,2.3165000000000013,2.3854467075979033,2.284990688553488,0.10045601904441526,0.08547514130897037,0.029961755470889778
2020-02-17,2.530,2.646,2.522,2.646,0.126,5.00,209657,54331106.0,2.5069999999999997,2.420999999999999,2.3415000000000012,2.425531829505918,2.3117321249994003,0.11379970450651777,0.09114005394847986,0.04531930111607582
2020-02-18,2.620,2.671,2.601,2.684,0.025,0.94,312639,82919126.0,2.5579999999999994,2.461999999999999,2.364600000000001,2.4632961634280846,2.338344565684262,0.1249515977438227,0.09790236270754844,0.054098470072548505
2020-02-19,2.638,2.646,2.631,2.697,-0.025,-0.94,390844,103941750.0,2.593799999999999,2.497899999999999,2.386600000000001,2.4914044459776097,2.3611338614757558,0.13027058450185391,0.10437600706640957,0.0517891548708887
